gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.92,18.8,No
Male,0,Yes,No,0,No,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.0,1495.392349270635,No
Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.08,3018.4950777888116,No
Female,1,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.23,18.8,Yes
Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.82,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,517.5300423743047,No
Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.56,18.8,No
Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.2,6750.091774992954,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,116.04,538.4567390133516,No
Male,0,No,Yes,0,Yes,No,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),31.51,18.8,Yes
Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),95.44,8684.8,No
Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.17,18.8,No
Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,4867.159338445816,No
Male,1,Yes,No,12,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.76,18.8,Yes
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),48.31,302.8280576327645,No
Male,1,No,Yes,10,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,18.8,Yes
Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.08,18.8,No
Male,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,18.25,408.94614107499206,No
Male,1,No,No,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.77,18.8,Yes
Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,69.3,54.014787443419195,No
Female,0,Yes,Yes,8,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,118.75,2411.5806870725073,No
Female,0,No,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.11,2513.837153804245,No
Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.28,1396.2844971713566,No
Female,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.56,18.8,Yes
Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.27,18.8,No
Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.46,297.6288357824933,No
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.63,18.8,No
Male,0,No,No,50,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),105.1,18.8,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.51,1751.39910955085,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.26,1685.3538926644599,No
Male,1,Yes,No,0,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,132.69641681955358,No
Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.09,8669.641541898925,No
Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.52,1458.4803138169746,No
Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,79.59,18.8,No
Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.74,1857.856592524682,Yes
Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),115.41,5100.990313115416,No
Female,1,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.95,801.7826059990911,Yes
Female,0,No,Yes,14,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,107.34,178.6084800732716,No
Male,0,Yes,Yes,49,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,61.85,6126.153620178466,No
Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.87,18.8,No
Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),60.99,18.8,No
Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.64,18.8,No
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,18.8,Yes
Male,1,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.26,5635.391678729475,Yes
Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.18,18.8,No
Male,0,No,No,7,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.65,8684.8,No
Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.59,18.8,No
Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,72.31,3319.4534359406653,No
Male,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,18.8,Yes
Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,72.04,4422.432184713296,Yes
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,76.14,6172.933434850837,Yes
Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.77,526.7306400204898,No
Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,7790.903858199126,Yes
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.13,1126.1339129978783,No
Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.88,508.3183802744235,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.22,18.8,No
Male,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.33,18.8,Yes
Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.73,18.8,No
Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,118.16,693.7909597184979,No
Male,1,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,70.76,325.3087253018773,Yes
Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.43,18.8,No
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.2,18.8,No
Female,1,Yes,No,2,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.24,897.2784326337157,Yes
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,Yes
Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.12,7488.66737145929,No
Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,62.31,8684.8,No
Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.46,784.690175525786,No
Male,1,No,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.19,199.47953184762022,Yes
Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.53,2463.5428078694736,No
Female,1,Yes,No,27,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.49,524.7650376832194,Yes
Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.32,4232.417408632595,Yes
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,18.8,No
Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.66,18.8,Yes
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.03,18.8,No
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
Female,0,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,18.8,Yes
Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,104.12,2051.2936144140017,Yes
Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.94,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.92,8684.8,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.8,18.8,No
Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,49.52,6725.659391082501,No
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,30.38,129.67011124213764,No
Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.58,18.8,No
Male,0,Yes,No,35,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),27.95,1298.5599075566417,No
Male,0,Yes,Yes,23,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.27,911.5393801355531,No
Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.29,3210.349707821609,No
Male,0,No,Yes,0,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.84,108.99244858793452,No
Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.58,295.9632369123357,No
Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.88,5366.277352767025,Yes
Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.53,18.8,No
Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.75,235.25945190674247,No
Male,0,No,Yes,64,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),105.35,550.3627007866801,No
Male,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.49,18.8,No
Male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.33,18.8,No
Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.76,18.8,No
Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,18.8,Yes
Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,360.3611412324599,No
Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,104.13,3350.0477235986273,Yes
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,279.6448101478225,Yes
Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.1,5529.903359760442,No
Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,102.93,634.520540753988,No
Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,114.46,8684.8,No
Male,0,No,Yes,56,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.5,18.8,No
Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.75,18.8,Yes
Male,0,Yes,No,12,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),20.72,675.2811880725492,No
Male,0,No,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.75,590.4698754340753,No
Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.9,155.37727969035114,Yes
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,3537.02388883311,Yes
Male,0,No,Yes,71,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,664.857272368524,Yes
Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.07,18.8,No
Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.29,18.8,Yes
Female,1,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),117.88,2750.267993888495,No
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.79,996.9381733141977,No
Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.27,18.8,No
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),90.71,617.8008652520043,No
Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.14,18.8,No
Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),118.75,1026.983127687294,No
Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),30.58,18.8,Yes
Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),109.55,18.8,No
Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.25,661.6019503234315,No
Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.53,6659.069493580551,No
Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.7,18.8,No
Male,0,No,No,63,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.6,140.55837671077586,No
Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),22.64,723.0966541011535,No
Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.96,18.8,No
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.08,18.8,No
Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),114.89,7430.74821267266,Yes
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.48,1977.05580757098,Yes
Male,0,Yes,Yes,72,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,31.06,1995.4618148212412,No
Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.48,631.184029298895,No
Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.01,18.8,No
Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.06,68.23698410313793,No
Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.59,18.8,No
Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.56,279.2126676017624,No
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,100.73,334.1771663069326,No
Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.9,18.8,No
Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,1551.4311350658304,Yes
Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,26.43,1365.363141850367,Yes
Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.01,18.8,Yes
Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.68,18.8,No
Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.88,18.8,No
